combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=60 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=60 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=60 CV<==0.6,18,6,12,2,4,0,33.33,9.68,70.0,-34.68,-100.0,32.32,-2.0809,6.0,,6,-34.68,0,,0,
HR20=60 CV<==0.7,35,14,21,5,9,0,35.71,16.34,61.24,-33.56,-76.91,12.98,-4.6987,14.0,,14,-33.56,0,,0,
HR20=60 CV<==0.8,51,16,35,7,9,0,43.75,23.1,66.82,-14.62,-64.2,33.96,-2.3396,16.0,,16,-14.62,0,,0,
HR20=60 CV<==0.9,126,34,92,18,16,0,52.94,36.74,68.55,0.55,-33.85,31.88,0.1881,34.0,0.2236,34,0.55,0,,0,
HR20=60 CV<==1.0,202,59,143,29,30,0,49.15,36.84,61.57,-5.83,-31.26,18.83,-3.4425,59.0,0.1461,58,-4.21,1,-100.0,0,
HR20=60 CV<==1.1,232,62,170,29,33,0,46.77,34.91,59.02,-10.39,-34.25,13.88,-6.4425,62.0,0.1032,61,-8.92,1,-100.0,0,
HR20=55 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=55 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=55 CV<==0.6,18,6,12,2,4,0,33.33,9.68,70.0,-34.68,-100.0,32.32,-2.0809,6.0,,6,-34.68,0,,0,
HR20=55 CV<==0.7,49,16,33,6,10,0,37.5,18.48,61.36,-30.18,-69.78,15.39,-4.8292,16.0,,16,-30.18,0,,0,
HR20=55 CV<==0.8,69,20,49,9,11,0,45.0,25.82,65.79,-14.65,-56.2,28.26,-2.9295,20.0,0.0219,20,-14.65,0,,0,
HR20=55 CV<==0.9,162,38,124,20,18,0,52.63,37.26,67.52,-1.06,-30.71,28.32,-0.4018,38.0,0.2073,38,-1.06,0,,0,
HR20=55 CV<==1.0,270,74,196,39,35,0,52.7,41.48,63.66,0.77,-20.45,22.58,0.5664,74.0,0.2597,73,2.15,1,-100.0,0,
HR20=55 CV<==1.1,328,89,239,45,44,0,50.56,40.37,60.71,-2.66,-21.87,17.23,-2.3657,89.0,0.2124,88,-1.55,1,-100.0,0,
HR20=50 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=50 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=50 CV<==0.6,18,6,12,2,4,0,33.33,9.68,70.0,-34.68,-100.0,32.32,-2.0809,6.0,,6,-34.68,0,,0,
HR20=50 CV<==0.7,51,17,34,6,11,0,35.29,17.31,58.7,-34.29,-76.35,9.04,-5.8292,17.0,,17,-34.29,0,,0,
HR20=50 CV<==0.8,89,26,63,13,13,0,50.0,32.06,67.94,1.42,-36.97,41.41,0.3705,26.0,0.1882,26,1.42,0,,0,
HR20=50 CV<==0.9,198,46,152,25,21,0,54.35,40.18,67.85,6.84,-24.89,35.09,3.1482,46.0,0.3152,45,9.22,1,-100.0,0,
HR20=50 CV<==1.0,385,96,289,52,44,0,54.17,44.23,63.78,7.24,-12.79,27.88,6.9505,96.0,0.363,94,9.52,2,-100.0,0,
HR20=50 CV<==1.1,464,112,352,58,54,0,51.79,42.63,60.83,2.69,-13.72,22.86,3.0183,112.0,0.3025,110,4.56,2,-100.0,0,
HR20=90 TP=75,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=70,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=65,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=60,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=55,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=50,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=75,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=70,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=65,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=60,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=55,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=50,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 TP=75,4,2,2,0,2,0,0.0,0.0,65.76,-100.0,-100.0,-100.0,-2.0,2.0,,2,-100.0,0,,0,
HR20=80 TP=70,4,2,2,0,2,0,0.0,0.0,65.76,-100.0,-100.0,-100.0,-2.0,2.0,,2,-100.0,0,,0,
HR20=80 TP=65,12,6,6,1,5,0,16.67,3.01,56.35,-64.17,-100.0,7.5,-3.85,6.0,,6,-64.17,0,,0,
HR20=80 TP=60,12,6,6,1,5,0,16.67,3.01,56.35,-64.17,-100.0,7.5,-3.85,6.0,,6,-64.17,0,,0,
HR20=80 TP=55,12,6,6,1,5,0,16.67,3.01,56.35,-64.17,-100.0,7.5,-3.85,6.0,,6,-64.17,0,,0,
HR20=80 TP=50,12,6,6,1,5,0,16.67,3.01,56.35,-64.17,-100.0,7.5,-3.85,6.0,,6,-64.17,0,,0,
HR20=75 TP=75,18,8,10,2,6,0,25.0,7.15,59.07,-51.01,-100.0,21.84,-4.0809,8.0,,8,-51.01,0,,0,
HR20=75 TP=70,18,8,10,2,6,0,25.0,7.15,59.07,-51.01,-100.0,21.84,-4.0809,8.0,,8,-51.01,0,,0,
HR20=75 TP=65,28,13,15,4,9,0,30.77,12.68,57.63,-40.13,-85.31,6.56,-5.2166,13.0,,13,-40.13,0,,0,
HR20=75 TP=60,30,13,17,4,9,0,30.77,12.68,57.63,-40.13,-85.31,6.56,-5.2166,13.0,,13,-40.13,0,,0,
HR20=75 TP=55,30,13,17,4,9,0,30.77,12.68,57.63,-40.13,-85.31,6.56,-5.2166,13.0,,13,-40.13,0,,0,
HR20=75 TP=50,30,13,17,4,9,0,30.77,12.68,57.63,-40.13,-85.31,6.56,-5.2166,13.0,,13,-40.13,0,,0,
HR20=70 TP=75,18,8,10,2,6,0,25.0,7.15,59.07,-51.01,-100.0,21.84,-4.0809,8.0,,8,-51.01,0,,0,
HR20=70 TP=70,20,8,12,2,6,0,25.0,7.15,59.07,-51.01,-100.0,21.84,-4.0809,8.0,,8,-51.01,0,,0,
HR20=70 TP=65,30,13,17,4,9,0,30.77,12.68,57.63,-40.13,-85.31,6.56,-5.2166,13.0,,13,-40.13,0,,0,
HR20=70 TP=60,40,16,24,7,9,0,43.75,23.1,66.82,-13.83,-62.07,35.89,-2.2124,16.0,,16,-13.83,0,,0,
