combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.7,5,5,0,1,4,0,20.0,3.62,62.45,-77.6,-100.0,-32.8,-3.88,5.0,,0,,5,-77.6,0,
HR20=90 CV<==0.8,7,7,0,3,4,0,42.86,15.82,74.95,-50.0,-84.0,-14.14,-3.4998,7.0,,0,,7,-50.0,0,
HR20=90 CV<==0.9,7,7,0,3,4,0,42.86,15.82,74.95,-50.0,-84.0,-14.14,-3.4998,7.0,,0,,7,-50.0,0,
HR20=90 CV<==1.0,7,7,0,3,4,0,42.86,15.82,74.95,-50.0,-84.0,-14.14,-3.4998,7.0,,0,,7,-50.0,0,
HR20=90 CV<==1.1,8,8,0,3,5,0,37.5,13.68,69.43,-56.25,-100.0,-14.25,-4.4998,8.0,,0,,8,-56.25,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.7,7,7,0,2,5,0,28.57,8.22,64.11,-66.86,-100.0,-18.85,-4.68,7.0,,0,,7,-66.86,0,
HR20=85 CV<==0.8,10,10,0,4,6,0,40.0,16.82,68.73,-53.0,-88.3,-16.7,-5.2998,10.0,,0,,10,-53.0,0,
HR20=85 CV<==0.9,10,10,0,4,6,0,40.0,16.82,68.73,-53.0,-88.3,-16.7,-5.2998,10.0,,0,,10,-53.0,0,
HR20=85 CV<==1.0,10,10,0,4,6,0,40.0,16.82,68.73,-53.0,-88.3,-16.7,-5.2998,10.0,,0,,10,-53.0,0,
HR20=85 CV<==1.1,11,11,0,4,7,0,36.36,15.17,64.62,-57.27,-89.09,-24.09,-6.2998,11.0,,0,,11,-57.27,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.7,8,8,0,3,5,0,37.5,13.68,69.43,-57.25,-86.25,-14.5,-4.58,8.0,,0,,8,-57.25,0,
HR20=80 CV<==0.8,13,13,0,6,7,0,46.15,23.21,70.86,-46.38,-73.61,-12.84,-6.0297,13.0,,0,,13,-46.38,0,
HR20=80 CV<==0.9,15,15,0,7,8,0,46.67,24.81,69.88,-45.27,-75.87,-14.46,-6.7899,15.0,,0,,15,-45.27,0,
HR20=80 CV<==1.0,16,16,0,8,8,0,50.0,28.0,72.0,-41.25,-70.31,-11.56,-6.5998,16.0,,0,,16,-41.25,0,
HR20=80 CV<==1.1,19,19,0,9,10,0,47.37,27.33,68.29,-44.16,-68.89,-14.58,-8.3897,19.0,,0,,19,-44.16,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,4,3,1,1,2,0,33.33,6.15,79.23,-57.66,-100.0,27.03,-1.7297,3.0,,0,,3,-57.66,0,
HR20=75 CV<==0.7,16,15,1,6,9,0,40.0,19.82,64.25,-51.33,-82.93,-18.46,-7.6993,15.0,,0,,15,-51.33,0,
HR20=75 CV<==0.8,21,20,1,9,11,0,45.0,25.82,65.79,-45.75,-70.3,-16.3,-9.1491,20.0,0.1429,0,,20,-45.75,0,
HR20=75 CV<==0.9,26,25,1,12,13,0,48.0,30.03,66.5,-41.72,-65.31,-17.15,-10.4289,25.0,0.1786,0,,25,-41.72,0,
HR20=75 CV<==1.0,27,26,1,13,13,0,50.0,32.06,67.94,-39.38,-62.31,-14.3,-10.2388,26.0,0.1857,0,,26,-39.38,0,
HR20=75 CV<==1.1,30,29,1,14,15,0,48.28,31.39,65.57,-41.48,-62.69,-19.38,-12.0287,29.0,0.2,0,,29,-41.48,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,5,4,1,2,2,0,50.0,15.0,85.0,-37.5,-100.0,25.01,-1.4998,4.0,,0,,4,-37.5,0,
HR20=70 CV<==0.7,18,17,1,7,10,0,41.18,21.61,63.99,-49.82,-78.82,-21.46,-8.4694,17.0,,0,,17,-49.82,0,
HR20=70 CV<==0.8,25,24,1,12,12,0,50.0,31.43,68.57,-38.95,-60.5,-14.28,-9.3486,24.0,0.1714,0,,24,-38.95,0,
HR20=70 CV<==0.9,31,30,1,16,14,0,53.33,36.14,69.77,-34.83,-55.8,-14.26,-10.4486,30.0,0.2416,0,,30,-34.83,0,
HR20=70 CV<==1.0,36,35,1,20,15,0,57.14,40.86,72.02,-29.94,-50.8,-11.36,-10.4785,35.0,0.2893,0,,35,-29.94,0,
HR20=70 CV<==1.1,39,38,1,21,17,0,55.26,39.71,69.85,-32.29,-51.76,-12.81,-12.2685,38.0,0.2657,0,,38,-32.29,0,
HR20=65 CV<==0.4,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=65 CV<==0.5,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=65 CV<==0.6,7,6,1,3,3,0,50.0,18.76,81.24,-38.16,-79.83,4.18,-2.2898,6.0,,0,,6,-38.16,0,
HR20=65 CV<==0.7,23,22,1,9,13,0,40.91,23.26,61.27,-49.81,-72.77,-23.54,-10.959,22.0,0.1571,0,,22,-49.81,0,
