combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.7,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.8,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.9,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.1,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.7,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.8,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.9,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==1.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==1.1,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.7,13,13,0,7,6,0,53.85,29.14,76.79,-4.99,-49.75,39.76,-0.6485,13.0,,13,-4.99,0,,0,
HR20=80 CV<==0.8,13,13,0,7,6,0,53.85,29.14,76.79,-4.99,-49.75,39.76,-0.6485,13.0,,13,-4.99,0,,0,
HR20=80 CV<==0.9,13,13,0,7,6,0,53.85,29.14,76.79,-4.99,-49.75,39.76,-0.6485,13.0,,13,-4.99,0,,0,
HR20=80 CV<==1.0,13,13,0,7,6,0,53.85,29.14,76.79,-4.99,-49.75,39.76,-0.6485,13.0,,13,-4.99,0,,0,
HR20=80 CV<==1.1,13,13,0,7,6,0,53.85,29.14,76.79,-4.99,-49.75,39.76,-0.6485,13.0,,13,-4.99,0,,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,14,12,2,6,6,0,50.0,25.38,74.62,-1.08,-51.1,52.44,-0.1294,12.0,,12,-1.08,0,,0,
HR20=75 CV<==0.7,27,25,2,13,12,0,52.0,33.5,69.97,-3.11,-39.18,35.37,-0.7779,25.0,,25,-3.11,0,,0,
HR20=75 CV<==0.8,27,25,2,13,12,0,52.0,33.5,69.97,-3.11,-39.18,35.37,-0.7779,25.0,,25,-3.11,0,,0,
HR20=75 CV<==0.9,31,29,2,15,14,0,51.72,34.43,68.61,-4.65,-37.22,30.53,-1.3494,29.0,,29,-4.65,0,,0,
HR20=75 CV<==1.0,31,29,2,15,14,0,51.72,34.43,68.61,-4.65,-37.22,30.53,-1.3494,29.0,,29,-4.65,0,,0,
HR20=75 CV<==1.1,31,29,2,15,14,0,51.72,34.43,68.61,-4.65,-37.22,30.53,-1.3494,29.0,,29,-4.65,0,,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,14,12,2,6,6,0,50.0,25.38,74.62,-1.08,-51.1,52.44,-0.1294,12.0,,12,-1.08,0,,0,
HR20=70 CV<==0.7,29,27,2,14,13,0,51.85,33.99,69.26,-3.74,-40.65,32.29,-1.0087,27.0,,27,-3.74,0,,0,
HR20=70 CV<==0.8,40,38,2,20,18,0,52.63,37.26,67.52,-2.26,-32.89,29.62,-0.8588,38.0,,38,-2.26,0,,0,
HR20=70 CV<==0.9,50,46,4,24,22,0,52.17,38.14,65.88,-3.83,-30.99,23.94,-1.7636,46.0,,46,-3.83,0,,0,
HR20=70 CV<==1.0,54,50,4,26,24,0,52.0,38.51,65.2,-4.64,-29.11,21.69,-2.3184,50.0,0.1411,50,-4.64,0,,0,
HR20=70 CV<==1.1,54,50,4,26,24,0,52.0,38.51,65.2,-4.64,-29.11,21.69,-2.3184,50.0,0.1411,50,-4.64,0,,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.6,18,16,2,8,8,0,50.0,28.0,72.0,-1.4,-52.41,47.35,-0.2234,16.0,,16,-1.4,0,,0,
HR20=65 CV<==0.7,33,31,2,16,15,0,51.61,34.84,68.03,-3.56,-35.87,32.16,-1.1027,31.0,,31,-3.56,0,,0,
HR20=65 CV<==0.8,49,45,4,24,21,0,53.33,39.08,67.07,-0.17,-29.72,28.99,-0.0785,45.0,,44,-2.81,1,116.0,0,
HR20=65 CV<==0.9,76,68,8,35,33,0,51.47,39.83,62.95,-3.93,-26.75,19.71,-2.6711,68.0,0.1461,67,-5.72,1,116.0,0,
HR20=65 CV<==1.0,127,113,14,58,55,0,51.33,42.22,60.35,-4.1,-21.59,13.97,-4.6278,113.0,0.154,112,-5.17,1,116.0,0,
HR20=65 CV<==1.1,151,137,14,70,67,0,51.09,42.81,59.32,-3.96,-20.2,11.83,-5.4313,137.0,0.1584,136,-4.85,1,116.0,0,
HR20=60 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
