combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=90 CV<==0.7,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==0.8,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==0.9,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==1.0,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==1.1,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=85 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=85 CV<==0.8,5,4,1,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=85 CV<==0.9,5,4,1,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=85 CV<==1.0,5,4,1,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=85 CV<==1.1,5,4,1,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=80 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=80 CV<==0.8,6,5,1,4,1,0,80.0,37.55,96.38,2.71,-49.01,30.11,0.1354,5.0,,0,,5,2.71,0,
HR20=80 CV<==0.9,6,5,1,4,1,0,80.0,37.55,96.38,2.71,-49.01,30.11,0.1354,5.0,,0,,5,2.71,0,
HR20=80 CV<==1.0,18,13,5,11,2,0,84.62,57.76,95.67,10.15,-19.15,30.63,1.3199,13.0,,0,,13,10.15,0,
HR20=80 CV<==1.1,19,13,6,11,2,0,84.62,57.76,95.67,10.15,-19.15,30.63,1.3199,13.0,,0,,13,10.15,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=75 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=75 CV<==0.8,7,6,1,5,1,0,83.33,43.65,96.99,7.81,-35.99,31.05,0.4688,6.0,,0,,6,7.81,0,
HR20=75 CV<==0.9,9,6,3,5,1,0,83.33,43.65,96.99,7.81,-35.99,31.05,0.4688,6.0,,0,,6,7.81,0,
HR20=75 CV<==1.0,23,14,9,12,2,0,85.71,60.06,95.99,11.81,-15.52,31.06,1.6532,14.0,,0,,14,11.81,0,
HR20=75 CV<==1.1,25,15,10,13,2,0,86.67,62.12,96.26,12.62,-13.13,30.69,1.893,15.0,,0,,15,12.62,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=70 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=70 CV<==0.8,7,6,1,5,1,0,83.33,43.65,96.99,7.81,-35.99,31.05,0.4688,6.0,,0,,6,7.81,0,
HR20=70 CV<==0.9,9,6,3,5,1,0,83.33,43.65,96.99,7.81,-35.99,31.05,0.4688,6.0,,0,,6,7.81,0,
HR20=70 CV<==1.0,24,14,10,12,2,0,85.71,60.06,95.99,11.81,-15.52,31.06,1.6532,14.0,,0,,14,11.81,0,
HR20=70 CV<==1.1,34,17,17,14,3,0,82.35,58.97,93.81,6.56,-16.63,29.37,1.1152,17.0,,0,,17,6.56,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=65 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=65 CV<==0.8,7,6,1,5,1,0,83.33,43.65,96.99,7.81,-35.99,31.05,0.4688,6.0,,0,,6,7.81,0,
