combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=90 CV<==0.7,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==0.8,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==0.9,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==1.0,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=90 CV<==1.1,2,2,0,1,1,0,50.0,9.45,90.55,-38.01,-100.0,23.98,-0.7602,2.0,,0,,2,-38.01,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=85 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=85 CV<==0.8,5,5,0,3,2,0,60.0,23.07,88.24,-23.48,-75.2,28.24,-1.1742,5.0,,0,,5,-23.48,0,
HR20=85 CV<==0.9,5,5,0,3,2,0,60.0,23.07,88.24,-23.48,-75.2,28.24,-1.1742,5.0,,0,,5,-23.48,0,
HR20=85 CV<==1.0,5,5,0,3,2,0,60.0,23.07,88.24,-23.48,-75.2,28.24,-1.1742,5.0,,0,,5,-23.48,0,
HR20=85 CV<==1.1,5,5,0,3,2,0,60.0,23.07,88.24,-23.48,-75.2,28.24,-1.1742,5.0,,0,,5,-23.48,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=80 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=80 CV<==0.8,6,6,0,4,2,0,66.67,30.0,90.32,-14.41,-57.91,29.33,-0.8646,6.0,,0,,6,-14.41,0,
HR20=80 CV<==0.9,6,6,0,4,2,0,66.67,30.0,90.32,-14.41,-57.91,29.33,-0.8646,6.0,,0,,6,-14.41,0,
HR20=80 CV<==1.0,18,15,3,11,4,0,73.33,48.05,89.1,-4.53,-31.4,21.93,-0.6801,15.0,,0,,15,-4.53,0,
HR20=80 CV<==1.1,19,16,3,11,5,0,68.75,44.4,85.84,-10.5,-42.9,14.26,-1.6801,16.0,,0,,16,-10.5,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=75 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=75 CV<==0.8,7,7,0,5,2,0,71.43,35.89,91.78,-7.59,-46.0,30.24,-0.5312,7.0,,0,,7,-7.59,0,
HR20=75 CV<==0.9,9,9,0,6,3,0,66.67,35.42,87.94,-13.79,-57.1,29.0,-1.2414,9.0,,0,,9,-13.79,0,
HR20=75 CV<==1.0,23,20,3,14,6,0,70.0,48.1,85.45,-8.74,-34.81,17.15,-1.7473,20.0,0.3674,0,,20,-8.74,0,
HR20=75 CV<==1.1,25,22,3,15,7,0,68.18,47.32,83.64,-11.4,-35.57,12.34,-2.5075,22.0,0.3235,0,,22,-11.4,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=70 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
HR20=70 CV<==0.8,7,7,0,5,2,0,71.43,35.89,91.78,-7.59,-46.0,30.24,-0.5312,7.0,,0,,7,-7.59,0,
HR20=70 CV<==0.9,9,9,0,6,3,0,66.67,35.42,87.94,-13.79,-57.1,29.0,-1.2414,9.0,,0,,9,-13.79,0,
HR20=70 CV<==1.0,24,21,3,14,7,0,66.67,45.37,82.81,-13.08,-38.05,12.05,-2.7473,21.0,0.2851,0,,21,-13.08,0,
HR20=70 CV<==1.1,34,31,3,19,12,0,61.29,43.82,76.27,-20.39,-41.97,1.06,-6.3217,31.0,0.2261,0,,31,-20.39,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.6,2,2,0,1,1,0,50.0,9.45,90.55,-34.98,-100.0,30.03,-0.6997,2.0,,0,,2,-34.98,0,
HR20=65 CV<==0.7,4,4,0,3,1,0,75.0,30.06,95.44,-4.35,-67.86,29.3,-0.1742,4.0,,0,,4,-4.35,0,
