combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.7,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.8,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.9,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.0,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.1,1,0,1,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,2,1,1,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 CV<==0.7,2,1,1,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 CV<==0.8,3,1,2,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 CV<==0.9,3,1,2,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 CV<==1.0,3,1,2,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 CV<==1.1,3,1,2,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,2,1,1,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=80 CV<==0.7,2,1,1,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=80 CV<==0.8,8,3,5,2,1,0,66.67,20.77,93.85,6.43,-100.0,83.33,0.193,3.0,,1,83.33,2,-32.01,0,
HR20=80 CV<==0.9,8,3,5,2,1,0,66.67,20.77,93.85,6.43,-100.0,83.33,0.193,3.0,,1,83.33,2,-32.01,0,
HR20=80 CV<==1.0,8,3,5,2,1,0,66.67,20.77,93.85,6.43,-100.0,83.33,0.193,3.0,,1,83.33,2,-32.01,0,
HR20=80 CV<==1.1,8,3,5,2,1,0,66.67,20.77,93.85,6.43,-100.0,83.33,0.193,3.0,,1,83.33,2,-32.01,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,2,1,1,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=75 CV<==0.6,7,3,4,1,2,0,33.33,6.15,79.23,-32.67,-100.0,102.0,-0.98,3.0,,2,1.0,1,-100.0,0,
HR20=75 CV<==0.7,11,5,6,2,3,0,40.0,11.76,76.93,-18.6,-100.0,63.4,-0.93,5.0,,4,1.75,1,-100.0,0,
HR20=75 CV<==0.8,19,7,12,4,3,0,57.14,25.05,84.18,3.76,-71.14,68.24,0.263,7.0,,5,18.07,2,-32.01,0,
HR20=75 CV<==0.9,20,7,13,4,3,0,57.14,25.05,84.18,3.76,-71.14,68.24,0.263,7.0,,5,18.07,2,-32.01,0,
HR20=75 CV<==1.0,20,7,13,4,3,0,57.14,25.05,84.18,3.76,-71.14,68.24,0.263,7.0,,5,18.07,2,-32.01,0,
HR20=75 CV<==1.1,20,7,13,4,3,0,57.14,25.05,84.18,3.76,-71.14,68.24,0.263,7.0,,5,18.07,2,-32.01,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,3,1,2,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=70 CV<==0.6,8,3,5,1,2,0,33.33,6.15,79.23,-32.67,-100.0,102.0,-0.98,3.0,,2,1.0,1,-100.0,0,
HR20=70 CV<==0.7,15,7,8,4,3,0,57.14,25.05,84.18,3.43,-70.71,70.86,0.2404,7.0,,5,17.4,2,-31.48,0,
HR20=70 CV<==0.8,27,9,18,6,3,0,66.67,35.42,87.94,15.93,-42.45,66.59,1.4334,9.0,,6,28.39,3,-9.0,0,
HR20=70 CV<==0.9,29,10,19,7,3,0,70.0,39.68,89.22,18.33,-35.33,68.33,1.8334,10.0,,6,28.39,4,3.25,0,
HR20=70 CV<==1.0,30,10,20,7,3,0,70.0,39.68,89.22,18.33,-35.33,68.33,1.8334,10.0,,6,28.39,4,3.25,0,
HR20=70 CV<==1.1,30,10,20,7,3,0,70.0,39.68,89.22,18.33,-35.33,68.33,1.8334,10.0,,6,28.39,4,3.25,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,5,2,3,0,2,0,0.0,0.0,65.76,-100.0,-100.0,-100.0,-2.0,2.0,,2,-100.0,0,,0,
HR20=65 CV<==0.6,11,4,7,1,3,0,25.0,4.56,69.94,-49.5,-100.0,51.5,-1.98,4.0,,3,-32.67,1,-100.0,0,
HR20=65 CV<==0.7,24,9,15,4,5,0,44.44,18.88,73.34,-19.55,-80.0,40.9,-1.7596,9.0,,6,-2.17,3,-54.32,0,
HR20=65 CV<==0.8,38,11,27,6,5,0,54.55,28.01,78.73,-5.15,-56.91,46.58,-0.5666,11.0,,7,10.05,4,-31.75,0,
