combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.7,1,1,0,1,0,0,100.0,20.65,100.0,23.98,23.98,23.98,0.2398,1.0,,0,,1,23.98,0,
HR20=90 CV<==0.8,1,1,0,1,0,0,100.0,20.65,100.0,23.98,23.98,23.98,0.2398,1.0,,0,,1,23.98,0,
HR20=90 CV<==0.9,1,1,0,1,0,0,100.0,20.65,100.0,23.98,23.98,23.98,0.2398,1.0,,0,,1,23.98,0,
HR20=90 CV<==1.0,1,1,0,1,0,0,100.0,20.65,100.0,23.98,23.98,23.98,0.2398,1.0,,0,,1,23.98,0,
HR20=90 CV<==1.1,1,1,0,1,0,0,100.0,20.65,100.0,23.98,23.98,23.98,0.2398,1.0,,0,,1,23.98,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,1,1,0,1,0,0,100.0,20.65,100.0,30.03,30.03,30.03,0.3003,1.0,,0,,1,30.03,0,
HR20=85 CV<==0.7,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=85 CV<==0.8,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=85 CV<==0.9,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=85 CV<==1.0,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=85 CV<==1.1,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,1,1,0,1,0,0,100.0,20.65,100.0,30.03,30.03,30.03,0.3003,1.0,,0,,1,30.03,0,
HR20=80 CV<==0.7,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=80 CV<==0.8,4,4,0,4,0,0,100.0,51.01,100.0,28.39,25.49,30.49,1.1354,4.0,,0,,4,28.39,0,
HR20=80 CV<==0.9,4,4,0,4,0,0,100.0,51.01,100.0,28.39,25.49,30.49,1.1354,4.0,,0,,4,28.39,0,
HR20=80 CV<==1.0,5,5,0,5,0,0,100.0,56.55,100.0,28.86,26.4,30.7,1.4431,5.0,0.85,0,,5,28.86,0,
HR20=80 CV<==1.1,5,5,0,5,0,0,100.0,56.55,100.0,28.86,26.4,30.7,1.4431,5.0,0.85,0,,5,28.86,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,1,1,0,1,0,0,100.0,20.65,100.0,30.03,30.03,30.03,0.3003,1.0,,0,,1,30.03,0,
HR20=75 CV<==0.7,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=75 CV<==0.8,4,4,0,4,0,0,100.0,51.01,100.0,28.39,25.49,30.49,1.1354,4.0,,0,,4,28.39,0,
HR20=75 CV<==0.9,6,6,0,5,1,0,83.33,43.65,96.99,7.09,-36.24,29.75,0.4253,6.0,0.6975,0,,6,7.09,0,
HR20=75 CV<==1.0,7,7,0,6,1,0,85.71,48.69,97.43,10.47,-26.53,30.06,0.733,7.0,0.7711,0,,7,10.47,0,
HR20=75 CV<==1.1,8,8,0,7,1,0,87.5,52.91,97.76,12.16,-20.81,29.58,0.9728,8.0,0.8204,0,,8,12.16,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,1,1,0,1,0,0,100.0,20.65,100.0,30.03,30.03,30.03,0.3003,1.0,,0,,1,30.03,0,
HR20=70 CV<==0.7,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=70 CV<==0.8,4,4,0,4,0,0,100.0,51.01,100.0,28.39,25.49,30.49,1.1354,4.0,,0,,4,28.39,0,
HR20=70 CV<==0.9,6,6,0,5,1,0,83.33,43.65,96.99,7.09,-36.24,29.75,0.4253,6.0,0.6975,0,,6,7.09,0,
HR20=70 CV<==1.0,8,8,0,6,2,0,75.0,40.93,92.85,-3.34,-51.21,29.34,-0.267,8.0,0.5091,0,,8,-3.34,0,
HR20=70 CV<==1.1,11,11,0,8,3,0,72.73,43.43,90.25,-6.54,-41.61,27.71,-0.7195,11.0,0.4787,0,,11,-6.54,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.6,1,1,0,1,0,0,100.0,20.65,100.0,30.03,30.03,30.03,0.3003,1.0,,0,,1,30.03,0,
HR20=65 CV<==0.7,3,3,0,3,0,0,100.0,43.85,100.0,27.53,23.98,30.03,0.8258,3.0,,0,,3,27.53,0,
HR20=65 CV<==0.8,4,4,0,4,0,0,100.0,51.01,100.0,28.39,25.49,30.49,1.1354,4.0,,0,,4,28.39,0,
HR20=65 CV<==0.9,6,6,0,5,1,0,83.33,43.65,96.99,7.09,-36.24,29.75,0.4253,6.0,0.6975,0,,6,7.09,0,
