combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,1,1,0,1,0,0,100.0,20.65,100.0,42.92,42.92,42.92,0.4292,1.0,,0,,1,42.92,0,
HR20=90 CV<==0.5,3,3,0,2,1,0,66.67,20.77,93.85,-7.53,-100.0,42.92,-0.226,3.0,,0,,3,-7.53,0,
HR20=90 CV<==0.6,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=90 CV<==0.7,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=90 CV<==0.8,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=90 CV<==0.9,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=90 CV<==1.0,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=90 CV<==1.1,5,5,0,3,2,0,60.0,23.07,88.24,-17.11,-73.1,38.88,-0.8556,5.0,,0,,5,-17.11,0,
HR20=85 CV<==0.4,1,1,0,1,0,0,100.0,20.65,100.0,42.92,42.92,42.92,0.4292,1.0,,0,,1,42.92,0,
HR20=85 CV<==0.5,4,4,0,3,1,0,75.0,30.06,95.44,2.97,-66.38,40.81,0.1188,4.0,,0,,4,2.97,0,
HR20=85 CV<==0.6,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=85 CV<==0.7,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=85 CV<==0.8,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=85 CV<==0.9,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=85 CV<==1.0,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=85 CV<==1.1,7,7,0,5,2,0,71.43,35.89,91.78,-2.19,-42.19,37.61,-0.1536,7.0,,0,,7,-2.19,0,
HR20=80 CV<==0.4,6,6,0,4,2,0,66.67,30.0,90.32,-1.7,-54.09,50.69,-0.1018,6.0,,2,-14.29,4,4.6,0,
HR20=80 CV<==0.5,12,12,0,7,5,0,58.33,31.95,80.67,-10.1,-53.77,35.0,-1.2122,12.0,,4,-2.14,8,-14.08,0,
HR20=80 CV<==0.6,22,22,0,11,11,0,50.0,30.72,69.28,-22.31,-56.53,9.81,-4.9073,22.0,,6,1.9,16,-31.38,0,
HR20=80 CV<==0.7,24,24,0,12,12,0,50.0,31.43,68.57,-22.8,-53.06,8.55,-5.4725,24.0,,6,1.9,18,-31.04,0,
HR20=80 CV<==0.8,26,26,0,13,13,0,50.0,32.06,67.94,-22.78,-52.04,6.85,-5.9231,26.0,,6,1.9,20,-30.19,0,
HR20=80 CV<==0.9,27,27,0,13,14,0,48.15,30.74,66.01,-25.64,-52.35,4.12,-6.9231,27.0,,6,1.9,21,-33.51,0,
HR20=80 CV<==1.0,27,27,0,13,14,0,48.15,30.74,66.01,-25.64,-52.35,4.12,-6.9231,27.0,,6,1.9,21,-33.51,0,
HR20=80 CV<==1.1,27,27,0,13,14,0,48.15,30.74,66.01,-25.64,-52.35,4.12,-6.9231,27.0,,6,1.9,21,-33.51,0,
HR20=75 CV<==0.4,8,8,0,5,3,0,62.5,30.57,86.32,-5.44,-57.74,41.03,-0.4351,8.0,,4,-15.48,4,4.6,0,
HR20=75 CV<==0.5,17,17,0,9,8,0,52.94,30.96,73.84,-17.84,-51.44,20.24,-3.0327,17.0,,6,-6.98,11,-23.76,0,
HR20=75 CV<==0.6,39,39,0,17,22,0,43.59,29.3,59.02,-29.93,-55.42,-4.12,-11.6729,39.0,,16,-7.28,23,-45.69,0,
HR20=75 CV<==0.7,47,47,0,22,25,0,46.81,33.33,60.77,-25.09,-48.15,-2.61,-11.7919,47.0,,18,-5.36,29,-37.34,0,
HR20=75 CV<==0.8,53,53,0,25,28,0,47.17,34.38,60.34,-24.74,-47.43,-4.62,-13.1136,53.0,0.0306,20,-6.62,33,-35.73,0,
HR20=75 CV<==0.9,56,56,0,27,29,0,48.21,35.67,60.99,-23.6,-44.57,-4.01,-13.216,56.0,0.0324,20,-6.62,36,-33.04,0,
HR20=75 CV<==1.0,56,56,0,27,29,0,48.21,35.67,60.99,-23.6,-44.57,-4.01,-13.216,56.0,0.0324,20,-6.62,36,-33.04,0,
HR20=75 CV<==1.1,56,56,0,27,29,0,48.21,35.67,60.99,-23.6,-44.57,-4.01,-13.216,56.0,0.0324,20,-6.62,36,-33.04,0,
HR20=70 CV<==0.4,8,8,0,5,3,0,62.5,30.57,86.32,-5.44,-57.74,41.03,-0.4351,8.0,,4,-15.48,4,4.6,0,
HR20=70 CV<==0.5,19,19,0,10,9,0,52.63,31.71,72.67,-15.96,-54.35,21.55,-3.0327,19.0,,8,-5.24,11,-23.76,0,
HR20=70 CV<==0.6,50,50,0,23,27,0,46.0,32.97,59.6,-26.51,-48.31,-5.6,-13.2539,50.0,0.0289,20,-6.47,30,-39.86,0,
HR20=70 CV<==0.7,69,69,0,34,35,0,49.28,37.83,60.79,-20.75,-41.47,-1.77,-14.3162,69.0,0.0399,26,-2.86,43,-31.56,0,
HR20=70 CV<==0.8,83,83,0,41,42,0,49.4,38.91,59.94,-19.73,-37.45,-1.85,-16.3751,83.0,0.048,32,-2.35,51,-30.63,0,
HR20=70 CV<==0.9,92,92,0,46,46,0,50.0,39.99,60.01,-19.07,-37.41,-2.29,-17.5482,92.0,0.0532,34,-1.92,58,-29.13,0,
HR20=70 CV<==1.0,95,95,0,49,46,0,51.58,41.67,61.37,-17.19,-33.76,0.06,-16.3309,95.0,0.0747,35,-0.61,60,-26.86,0,
HR20=70 CV<==1.1,95,95,0,49,46,0,51.58,41.67,61.37,-17.19,-33.76,0.06,-16.3309,95.0,0.0747,35,-0.61,60,-26.86,0,
HR20=65 CV<==0.4,8,8,0,5,3,0,62.5,30.57,86.32,-5.44,-57.74,41.03,-0.4351,8.0,,4,-15.48,4,4.6,0,
HR20=65 CV<==0.5,25,25,0,14,11,0,56.0,37.07,73.33,-5.01,-39.91,30.26,-1.2524,25.0,,12,-4.12,13,-5.83,0,
HR20=65 CV<==0.6,65,65,0,33,32,0,50.77,38.92,62.54,-17.61,-37.06,1.82,-11.4472,65.0,0.0472,28,-6.82,37,-25.77,0,
HR20=65 CV<==0.7,97,97,0,50,47,0,51.55,41.73,61.24,-15.66,-32.45,0.72,-15.1912,97.0,0.0754,40,-3.6,57,-24.13,0,
HR20=65 CV<==0.8,122,122,0,66,56,0,54.1,45.27,62.68,-12.43,-27.07,2.74,-15.1596,122.0,0.1475,48,-3.83,74,-18.0,0,
HR20=65 CV<==0.9,139,139,0,76,63,0,54.68,46.39,62.72,-12.01,-26.12,2.22,-16.6873,139.0,0.1687,54,-4.68,85,-16.66,0,
HR20=65 CV<==1.0,146,146,0,83,63,0,56.85,48.74,64.61,-9.46,-22.66,4.26,-13.8159,146.0,0.2254,55,-3.79,91,-12.89,0,
HR20=65 CV<==1.1,149,149,0,85,64,0,57.05,49.02,64.72,-9.31,-21.79,2.83,-13.8705,149.0,0.2312,57,-4.38,92,-12.36,0,
HR20=60 CV<==0.4,8,8,0,5,3,0,62.5,30.57,86.32,-5.44,-57.74,41.03,-0.4351,8.0,,4,-15.48,4,4.6,0,
HR20=60 CV<==0.5,29,29,0,16,13,0,55.17,37.55,71.59,-3.43,-33.53,28.49,-0.9933,29.0,,16,-1.47,13,-5.83,0,
HR20=60 CV<==0.6,92,92,0,49,43,0,53.26,43.14,63.12,-10.67,-27.7,8.02,-9.8119,92.0,0.1372,48,-4.52,44,-17.37,0,
HR20=60 CV<==0.7,150,150,0,82,68,0,54.67,46.68,62.42,-9.2,-22.82,4.74,-13.7981,150.0,0.2031,76,-4.36,74,-14.17,0,
HR20=60 CV<==0.8,197,197,0,111,86,0,56.35,49.36,63.08,-6.33,-17.89,5.24,-12.461,197.0,0.2799,101,-3.13,96,-9.69,0,
HR20=60 CV<==0.9,224,224,0,127,97,0,56.7,50.15,63.02,-6.74,-17.53,4.75,-15.1006,224.0,0.2958,110,-3.45,114,-9.92,0,
HR20=60 CV<==1.0,241,239,2,139,100,0,58.16,51.82,64.24,-5.22,-15.51,5.0,-12.4645,239.0,0.338,113,-2.75,126,-7.43,0,
HR20=60 CV<==1.1,247,245,2,142,103,0,57.96,51.7,63.97,-5.54,-15.84,4.34,-13.5667,245.0,0.3357,117,-3.05,128,-7.82,0,
HR20=55 CV<==0.4,10,10,0,6,4,0,60.0,31.27,83.18,-1.35,-51.9,48.02,-0.1351,10.0,,6,-5.32,4,4.6,0,
HR20=55 CV<==0.5,39,39,0,21,18,0,53.85,38.57,68.43,-2.49,-32.16,24.01,-0.9717,39.0,,26,-0.82,13,-5.83,0,
HR20=55 CV<==0.6,112,112,0,58,54,0,51.79,42.63,60.83,-11.1,-27.95,5.01,-12.4361,112.0,0.1261,64,-3.53,48,-21.21,0,
HR20=55 CV<==0.7,189,189,0,100,89,0,52.91,45.81,59.9,-9.82,-21.69,2.89,-18.5627,189.0,0.1974,108,-3.68,81,-18.02,0,
HR20=55 CV<==0.8,269,268,1,147,121,0,54.85,48.87,60.7,-7.43,-17.89,3.01,-19.9097,268.0,0.2912,154,-3.53,114,-12.7,0,
HR20=55 CV<==0.9,304,303,1,168,135,0,55.45,49.82,60.94,-7.59,-17.55,2.74,-22.9924,303.0,0.3174,167,-4.03,136,-11.95,0,
HR20=55 CV<==1.0,334,330,4,185,145,0,56.06,50.67,61.32,-7.2,-16.46,1.95,-23.7557,330.0,0.3445,178,-3.82,152,-11.16,0,
HR20=55 CV<==1.1,343,339,4,189,150,0,55.75,50.43,60.95,-7.71,-16.49,0.97,-26.1437,339.0,0.3407,184,-4.1,155,-12.0,0,
HR20=50 CV<==0.4,10,10,0,6,4,0,60.0,31.27,83.18,-1.35,-51.9,48.02,-0.1351,10.0,,6,-5.32,4,4.6,0,
HR20=50 CV<==0.5,47,47,0,25,22,0,53.19,39.23,66.67,-4.36,-32.4,21.35,-2.0496,47.0,,34,-3.8,13,-5.83,0,
HR20=50 CV<==0.6,150,150,0,77,73,0,51.33,43.4,59.2,-10.97,-25.85,3.59,-16.4506,150.0,0.1436,96,-4.62,54,-22.25,0,
HR20=50 CV<==0.7,257,257,0,136,121,0,52.92,46.82,58.93,-8.45,-19.59,2.24,-21.7079,257.0,0.2506,165,-3.75,92,-16.87,0,
HR20=50 CV<==0.8,378,377,1,203,174,0,53.85,48.8,58.81,-7.32,-15.82,1.89,-27.5793,377.0,0.3249,245,-3.8,132,-13.85,0,
HR20=50 CV<==0.9,429,428,1,232,196,0,54.21,49.47,58.87,-7.51,-15.83,1.79,-32.146,428.0,0.3275,272,-4.27,156,-13.16,0,
HR20=50 CV<==1.0,480,476,4,261,215,0,54.83,50.34,59.25,-7.22,-14.96,0.52,-34.3486,476.0,0.3382,291,-4.03,185,-12.22,0,
HR20=50 CV<==1.1,505,501,4,274,227,0,54.69,50.31,59.0,-7.56,-14.59,-0.04,-37.8686,501.0,0.333,307,-4.32,194,-12.69,0,
HR20=90 TP=75,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=70,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 TP=65,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=90 TP=60,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=90 TP=55,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=90 TP=50,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 TP=75,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=70,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 TP=65,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,0,,1,-100.0,0,
HR20=85 TP=60,2,2,0,1,1,0,50.0,9.45,90.55,-32.76,-100.0,34.48,-0.6552,2.0,,0,,2,-32.76,0,
HR20=85 TP=55,2,2,0,1,1,0,50.0,9.45,90.55,-32.76,-100.0,34.48,-0.6552,2.0,,0,,2,-32.76,0,
