combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,1,1,0,1,0,0,100.0,20.65,100.0,50.0,50.0,50.0,0.5,1.0,,0,,1,50.0,0,
HR20=90 CV<==0.6,11,10,1,5,5,0,50.0,23.66,76.34,-29.1,-72.11,13.51,-2.9095,10.0,,0,,10,-29.1,0,
HR20=90 CV<==0.7,22,20,2,13,7,0,65.0,43.29,81.88,-9.78,-44.19,18.23,-1.9565,20.0,0.2446,0,,20,-9.78,0,
HR20=90 CV<==0.8,33,27,6,18,9,0,66.67,47.82,81.36,-3.68,-30.37,22.25,-0.9945,27.0,0.3281,7,13.74,20,-9.78,0,
HR20=90 CV<==0.9,33,27,6,18,9,0,66.67,47.82,81.36,-3.68,-30.37,22.25,-0.9945,27.0,0.3281,7,13.74,20,-9.78,0,
HR20=90 CV<==1.0,41,33,8,22,11,0,66.67,49.61,80.25,-3.06,-27.0,18.43,-1.0087,33.0,0.3358,9,7.51,24,-7.02,0,
HR20=90 CV<==1.1,41,33,8,22,11,0,66.67,49.61,80.25,-3.06,-27.0,18.43,-1.0087,33.0,0.3358,9,7.51,24,-7.02,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,2,2,0,2,0,0,100.0,34.24,100.0,50.0,50.0,50.0,1.0,2.0,,0,,2,50.0,0,
HR20=85 CV<==0.6,12,11,1,6,5,0,54.55,28.01,78.73,-21.9,-61.68,18.22,-2.4095,11.0,,0,,11,-21.9,0,
HR20=85 CV<==0.7,36,30,6,20,10,0,66.67,48.78,80.77,-5.91,-30.62,16.5,-1.7739,30.0,0.3066,2,51.32,28,-10.0,0,
HR20=85 CV<==0.8,50,40,10,26,14,0,65.0,49.51,77.87,-5.78,-26.56,15.28,-2.3119,40.0,0.2894,10,9.88,30,-11.0,0,
HR20=85 CV<==0.9,58,46,12,30,16,0,65.22,50.77,77.32,-5.49,-26.59,14.46,-2.5236,46.0,0.2965,10,9.88,36,-9.76,0,
HR20=85 CV<==1.0,66,52,14,34,18,0,65.38,51.8,76.85,-4.88,-24.57,14.23,-2.5378,52.0,0.3061,12,5.86,40,-8.1,0,
HR20=85 CV<==1.1,68,52,16,34,18,0,65.38,51.8,76.85,-4.88,-24.57,14.23,-2.5378,52.0,0.3061,12,5.86,40,-8.1,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,4,3,1,3,0,0,100.0,43.85,100.0,71.67,50.0,115.0,2.15,3.0,,1,115.0,2,50.0,0,
HR20=80 CV<==0.6,21,17,4,11,6,0,64.71,41.3,82.69,-0.55,-35.85,33.45,-0.094,17.0,,3,25.83,14,-6.21,0,
HR20=80 CV<==0.7,51,40,11,27,13,0,67.5,52.02,79.92,-0.33,-21.98,21.52,-0.132,40.0,0.3752,8,26.6,32,-7.06,0,
HR20=80 CV<==0.8,124,88,36,59,29,0,67.05,56.69,75.97,0.43,-14.14,15.06,0.3827,88.0,0.3888,30,8.61,58,-3.79,0,
HR20=80 CV<==0.9,144,102,42,69,33,0,67.65,58.07,75.94,1.09,-12.42,14.84,1.1086,102.0,0.4063,33,8.71,69,-2.56,0,
HR20=80 CV<==1.0,168,120,48,83,37,0,69.17,60.42,76.73,3.19,-9.64,15.23,3.8225,120.0,0.4507,40,9.78,80,-0.11,0,
HR20=80 CV<==1.1,198,134,64,92,42,0,68.66,60.38,75.9,2.34,-10.87,13.83,3.142,134.0,0.4393,46,6.03,88,0.42,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,4,3,1,3,0,0,100.0,43.85,100.0,71.67,50.0,115.0,2.15,3.0,,1,115.0,2,50.0,0,
HR20=75 CV<==0.6,29,20,9,12,8,0,60.0,38.66,78.12,-4.22,-40.42,28.18,-0.844,20.0,0.2377,6,0.42,14,-6.21,0,
HR20=75 CV<==0.7,89,59,30,37,22,0,62.71,49.95,73.92,-4.23,-22.76,15.76,-2.4929,59.0,0.2809,23,10.14,36,-13.4,0,
HR20=75 CV<==0.8,209,135,74,89,46,0,65.93,57.59,73.38,1.82,-11.92,14.42,2.4592,135.0,0.4002,62,10.22,73,-5.31,0,
HR20=75 CV<==0.9,254,164,90,106,58,0,64.63,57.06,71.54,-0.52,-12.13,9.96,-0.8522,164.0,0.3676,74,5.56,90,-5.52,0,
HR20=75 CV<==1.0,310,203,107,133,70,0,65.52,58.75,71.71,0.53,-9.03,10.91,1.078,203.0,0.3987,93,6.62,110,-4.62,0,
HR20=75 CV<==1.1,367,239,128,157,82,0,65.69,59.47,71.42,0.1,-9.42,9.51,0.2413,239.0,0.4053,104,5.91,135,-4.37,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,6,4,2,3,1,0,75.0,30.06,95.44,28.75,-62.5,98.75,1.15,4.0,,2,7.5,2,50.0,0,
HR20=70 CV<==0.6,40,26,14,15,11,0,57.69,38.95,74.46,-5.2,-38.6,29.0,-1.351,26.0,0.2005,11,-9.17,15,-2.28,0,
HR20=70 CV<==0.7,138,86,52,51,35,0,59.3,48.74,69.07,-7.95,-24.37,7.16,-6.8406,86.0,0.2077,39,3.83,47,-17.73,0,
HR20=70 CV<==0.8,310,192,118,121,71,0,63.02,56.0,69.53,-1.88,-11.61,8.96,-3.6158,192.0,0.3407,91,6.74,101,-9.65,0,
HR20=70 CV<==0.9,404,253,151,161,92,0,63.64,57.55,69.32,-1.36,-10.05,8.36,-3.4506,253.0,0.3685,117,7.97,136,-9.39,0,
HR20=70 CV<==1.0,514,322,192,207,115,0,64.29,58.91,69.32,-0.36,-8.4,7.78,-1.1639,322.0,0.4034,155,7.12,167,-7.3,0,
HR20=70 CV<==1.1,664,413,251,264,149,0,63.92,59.18,68.41,-1.29,-8.66,6.36,-5.3212,413.0,0.4116,198,6.74,215,-8.68,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,6,4,2,3,1,0,75.0,30.06,95.44,28.75,-62.5,98.75,1.15,4.0,,2,7.5,2,50.0,0,
HR20=65 CV<==0.6,50,31,19,20,11,0,64.52,46.95,78.88,8.23,-20.24,36.0,2.5528,31.0,0.4213,16,18.1,15,-2.28,0,
HR20=65 CV<==0.7,157,93,64,57,36,0,61.29,51.13,70.55,-2.74,-18.36,12.9,-2.5467,93.0,0.2864,46,12.58,47,-17.73,0,
HR20=65 CV<==0.8,355,214,141,138,76,0,64.49,57.87,70.59,1.31,-9.57,11.61,2.7945,214.0,0.3963,106,11.52,108,-8.72,0,
HR20=65 CV<==0.9,569,333,236,205,128,0,61.56,56.23,66.63,-3.48,-11.67,4.85,-11.5782,333.0,0.3407,179,2.39,154,-10.29,0,
HR20=65 CV<==1.0,745,442,303,273,169,0,61.76,57.15,66.18,-3.3,-10.82,3.9,-14.571,442.0,0.3715,241,0.77,201,-8.18,0,
HR20=65 CV<==1.1,954,568,386,351,217,0,61.8,57.73,65.7,-3.7,-9.82,2.02,-21.0258,568.0,0.3987,300,1.56,268,-9.59,0,
HR20=60 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=60 CV<==0.5,6,4,2,3,1,0,75.0,30.06,95.44,28.75,-62.5,98.75,1.15,4.0,,2,7.5,2,50.0,0,
HR20=60 CV<==0.6,52,32,20,21,11,0,65.62,48.31,79.59,10.58,-19.75,38.76,3.3862,32.0,0.4588,17,21.93,15,-2.28,0,
HR20=60 CV<==0.7,171,98,73,61,37,0,62.24,52.36,71.21,-0.52,-16.41,14.98,-0.5082,98.0,0.3216,51,15.34,47,-17.73,0,
HR20=60 CV<==0.8,409,236,173,152,84,0,64.41,58.11,70.24,3.0,-6.3,12.43,7.0873,236.0,0.4175,126,13.5,110,-9.02,0,
HR20=60 CV<==0.9,659,373,286,229,144,0,61.39,56.36,66.19,-2.33,-10.0,5.28,-8.6909,373.0,0.3598,214,4.98,159,-12.17,0,
HR20=60 CV<==1.0,938,528,410,320,208,0,60.61,56.38,64.68,-3.71,-10.95,2.77,-19.6005,528.0,0.374,311,1.72,217,-11.5,0,
