combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.7,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.8,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==0.9,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=90 CV<==1.1,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.7,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.8,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==0.9,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==1.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=85 CV<==1.1,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=80 CV<==0.7,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=80 CV<==0.8,2,2,0,1,1,0,50.0,9.45,90.55,-27.78,-100.0,44.44,-0.5556,2.0,,2,-27.78,0,,0,
HR20=80 CV<==0.9,2,2,0,1,1,0,50.0,9.45,90.55,-27.78,-100.0,44.44,-0.5556,2.0,,2,-27.78,0,,0,
HR20=80 CV<==1.0,3,3,0,2,1,0,66.67,20.77,93.85,-5.45,-100.0,44.44,-0.1634,3.0,,3,-5.45,0,,0,
HR20=80 CV<==1.1,3,3,0,2,1,0,66.67,20.77,93.85,-5.45,-100.0,44.44,-0.1634,3.0,,3,-5.45,0,,0,
HR20=75 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=75 CV<==0.7,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=75 CV<==0.8,6,6,0,3,3,0,50.0,18.76,81.24,-1.76,-75.93,73.24,-0.1056,6.0,,6,-1.76,0,,0,
HR20=75 CV<==0.9,7,7,0,4,3,0,57.14,25.05,84.18,5.82,-58.73,70.37,0.4073,7.0,,7,5.82,0,,0,
HR20=75 CV<==1.0,8,8,0,5,3,0,62.5,30.57,86.32,9.99,-46.29,73.8,0.7994,8.0,,8,9.99,0,,0,
HR20=75 CV<==1.1,8,8,0,5,3,0,62.5,30.57,86.32,9.99,-46.29,73.8,0.7994,8.0,,8,9.99,0,,0,
HR20=70 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=70 CV<==0.7,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=70 CV<==0.8,8,8,0,4,4,0,50.0,21.52,78.48,3.68,-70.0,77.36,0.2944,8.0,,8,3.68,0,,0,
HR20=70 CV<==0.9,13,13,0,7,6,0,53.85,29.14,76.79,1.62,-51.04,58.62,0.2112,13.0,,13,1.62,0,,0,
HR20=70 CV<==1.0,16,16,0,9,7,0,56.25,33.18,76.9,0.36,-45.0,47.5,0.0579,16.0,,16,0.36,0,,0,
HR20=70 CV<==1.1,16,16,0,9,7,0,56.25,33.18,76.9,0.36,-45.0,47.5,0.0579,16.0,,16,0.36,0,,0,
HR20=65 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=65 CV<==0.7,1,1,0,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,,1,-100.0,0,,0,
HR20=65 CV<==0.8,8,8,0,4,4,0,50.0,21.52,78.48,3.68,-70.0,77.36,0.2944,8.0,,8,3.68,0,,0,
HR20=65 CV<==0.9,16,15,1,8,7,0,53.33,30.12,75.19,2.74,-45.25,51.61,0.4112,15.0,,15,2.74,0,,0,
HR20=65 CV<==1.0,22,21,1,12,9,0,57.14,36.55,75.53,4.49,-36.86,44.63,0.9427,21.0,,20,2.54,1,43.48,0,
HR20=65 CV<==1.1,22,21,1,12,9,0,57.14,36.55,75.53,4.49,-36.86,44.63,0.9427,21.0,,20,2.54,1,43.48,0,
HR20=60 CV<==0.4,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=60 CV<==0.5,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
HR20=60 CV<==0.6,0,0,0,0,0,0,,,,,,,0.0,0.0,,0,,0,,0,
