family,side,band,cfg,may_n,may_gr,may_ROI,may_CI_lo,may_CI_hi,may_PnL,may_cons,jun_n,jun_gr,jun_ROI,jun_CI_lo,jun_CI_hi,jun_PnL,jun_cons,min_ROI,sum_PnL
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤-/μ≥-/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤-/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,157,150,4.2,4.12,4.27,6.296,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,8.106
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,64,64,2.83,-0.37,6.03,1.81,0.962,2.83,7.826
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,150,143,4.21,4.13,4.29,6.016,1.0,62,62,2.79,-0.51,6.09,1.73,0.962,2.79,7.746
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥50/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥45/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥65/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥60/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
pitcher_strikeouts,OVER,"[-2999,-2000]",HR≥55/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,123,116,4.13,4.04,4.22,4.789,1.0,59,59,2.7,-0.77,6.17,1.594,0.96,2.7,6.383
